gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
919415168	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.2169	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		AU	Sandspit, Bruny Island	Tasmania	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1957-07-21T00:00:00	21	7	1957	2481646	2481646	PRESERVED_SPECIMEN	MSU	OR	OR.2169				CC0_1_0		J. G. Engemann		Native	2023-09-06T21:59:16.876Z		
919405206	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.6501	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor			Detroit Zoo, Royal Oak, Oakland County, Michigan		PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1972-02-29T00:00:00	29	2	1972	2481646	2481646	PRESERVED_SPECIMEN	MSU	OR	OR.6501				CC0_1_0		James J. Drake			2023-09-06T21:59:16.761Z		
919404211	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.4576	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		AU	8 mi. N. Moruya	New South Wales	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1964-01-17T00:00:00	17	1	1964	2481646	2481646	PRESERVED_SPECIMEN	MSU	OR	OR.4576	THS 266			CC0_1_0		Thomas H. Smith		Native	2023-09-06T21:59:17.516Z		
910359622	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:2619	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)						PRESENT	1	609765e0-4ce8-11db-b80e-b8a03c50a862													2481646	2481646	PRESERVED_SPECIMEN	OMNH	Egg	2619				CC0_1_0					2023-09-07T04:40:47.211Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896556023	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	http://arctos.database.museum/guid/MVZ:Egg:7159?seid=931601	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae		AU	Breaksea Point	Western Australia	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1910-10-01T00:00:00	1	10	1910	6178300	2481646	PRESERVED_SPECIMEN	MVZ	Egg	MVZ:Egg:7159		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0					2023-10-28T00:22:55.114Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896555999	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	http://arctos.database.museum/guid/MVZ:Egg:7158?seid=1757781	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae		AU	Sandford, Tasmania	Tasmania	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	-42.93333	147.5	1985.0						1917-12-10T00:00:00	10	12	1917	6178300	2481646	PRESERVED_SPECIMEN	MVZ	Egg	MVZ:Egg:7158		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0					2023-10-28T00:22:54.968Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896550960	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	http://arctos.database.museum/guid/MVZ:Egg:2062?seid=1011950	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	iredalei	SUBSPECIES	Eudyptula minor iredalei Mathews, 1911	Eudyptula minor iredalei		NZ	Bay of Plenty, North Island	Bay of Plenty	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	-38.6833	176.0833	4860.0						1818-06-20T00:00:00	20	6	1818	6178299	2481646	PRESERVED_SPECIMEN	MVZ	Egg	MVZ:Egg:2062		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): R. A. Falla			2023-10-28T00:22:52.923Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896429339	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:164581?seid=103534	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	minor	SUBSPECIES	Eudyptula minor minor	Eudyptula minor minor		NZ	Christchurch, Brighton Beach, South Island	Canterbury	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	-43.5333	172.6333	9.0						1975-02-17T00:00:00	17	2	1975	7190979	2481646	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:164581		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): David G. Ainley			2023-10-28T00:42:01.537Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896412523	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:149368?seid=995269	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	minor	SUBSPECIES	Eudyptula minor minor	Eudyptula minor minor ?		NZ	Levin, E coast Beach, North Island	Wellington	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	-42.35	173.233	7140.0						1959-06-07T00:00:00	7	6	1959	7190979	2481646	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:149368		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): unknown			2023-10-28T00:42:00.375Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896405708	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:143230?seid=265868	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae		AU	4 mi W Goolwa	South Australia	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	-35.51667	138.71236	6782.0		0.0	0.0			1961-08-23T00:00:00	23	8	1961	6178300	2481646	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:143230	Alden H. Miller 11711	Erika J. Brock	2018-08-27T00:00:00	CC0_1_0		Collector(s): Alden H. Miller			2023-10-28T00:42:00.271Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896399790	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:137893?seid=26600	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor ssp.			No specific locality recorded.		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1959-03-04T00:00:00	4	3	1959	2481646	2481646	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:137893	Ward C. Russell 13428	Erika J. Brock	2018-08-27T00:00:00	CC0_1_0		Collector(s): Ward C. Russell			2023-10-28T00:41:49.990Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896325293	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:26626?seid=83407	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		US	captive	Alaska	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862									1999-08-23T00:00:00	23	8	1999	2481646	2481646	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:26626	RWD 26487	Robert W. Dickerman	2005-04-01T00:00:00	CC0_1_0		Collector(s): Sea World; Preparator(s): Robert W. Dickerman			2023-10-31T11:44:11.929Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
891331344	e6acc36b-4149-4458-a26f-17fbeb0df90b	URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:7967	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor					PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862									1980-12-31T00:00:00	31	12	1980	2481646	2481646	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Vertebrate Paleontology	7967	30	Haddrath, Oliver		CC_BY_NC_4_0	Royal Ontario Museum; ROM				2023-09-07T11:24:13.481Z		INSTITUTION_MATCH_NONE
864927222	0debafd0-6c8a-11de-8225-b8a03c50a862	1985d3a2-5a0f-4a61-a5ec-be4c03979527	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Broulee Beach	New South Wales	PRESENT		64bd66c1-e7d3-48d0-9462-488729aed122	-35.8536	150.1776	2000.0	1.0E-4					2011-07-25T00:00:00	25	7	2011	2481646	2481646	PRESERVED_SPECIMEN	ANWC	Birds	B53524				CC_BY_4_0	CSIRO				2023-11-02T16:30:56.904Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
863564435	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:354423	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	Islet near Vansettart Is. Bass Str, Tasmania	Tasmania	PRESENT	2	b4640710-8e03-11d8-b956-b8a03c50a862	-42.00012	146.75986	301.0	1.0E-5					1921-12-11T00:00:00	11	12	1921	6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	354423		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	A. A. Cook			2023-11-09T13:06:35.050Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863382593	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:346025	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor (Forster, 1781)	(Forster, 1781)	AU	Portland	Victoria	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1959-07-18T00:00:00	18	7	1959	2481646	2481646	PRESERVED_SPECIMEN	MCZ	Orn	346025		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	A. Cliff Beauglehole			2023-11-09T13:08:18.816Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863382526	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:341451	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	minor	SUBSPECIES	Eudyptula minor minor	Eudyptula minor minor (Forster, 1781)	(Forster, 1781)	NZ	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-41.6069	173.30762	821508.0	1.0E-5									7190979	2481646	PRESERVED_SPECIMEN	MCZ	Orn	341451		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	H. A. Ward			2023-11-09T13:06:32.149Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368782	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:8761	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	[no specific locality data]	Tasmania	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-41.37614	146.05273	274827.0	1.0E-5									6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	8761		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	W. M. Robertson			2023-11-09T13:04:02.934Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368768	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:75685	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	minor	SUBSPECIES	Eudyptula minor minor	Eudyptula minor minor (Forster, 1781)	(Forster, 1781)	NZ	Bay of Islands	Northland Region	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-35.33333	174.0	301.0	1.0E-5					1838-01-01T00:00:00			1838	7190979	2481646	PRESERVED_SPECIMEN	MCZ	Orn	75685		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Titian R. Peale			2023-11-09T13:04:58.010Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368753	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:280872	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	Kingston, south of Hobart	Tasmania	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-42.97978	147.31658	301.0	1.0E-5					1957-01-01T00:00:00	1	1	1957	6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	280872		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Philip J. Darlington, Jr.			2023-11-09T13:06:27.788Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368750	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:30810	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	King George Sound	Western Australia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-35.04889	117.93361	301.0	1.0E-5									6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	30810		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-11-09T13:05:23.448Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368743	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:39865	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	iredalei	SUBSPECIES	Eudyptula minor iredalei Mathews, 1911	Eudyptula minor iredalei Mathews, 1911	Mathews, 1911	NZ			PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-42.0	174.0	301.0	1.0E-5									6178299	2481646	PRESERVED_SPECIMEN	MCZ	Orn	39865		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	S. Dannefaerd			2023-11-09T13:04:59.082Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368738	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:12023	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	Melbourne	Victoria	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-37.813938	144.963425	27016.0	1.0E-5									6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	12023		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	J. McCoy			2023-11-09T13:07:21.892Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368732	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:30811	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	King George Sound	Western Australia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-35.04889	117.93361	301.0	1.0E-5									6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	30811		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-11-09T13:04:56.250Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368724	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:39864	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	iredalei	SUBSPECIES	Eudyptula minor iredalei Mathews, 1911	Eudyptula minor iredalei Mathews, 1911	Mathews, 1911	NZ			PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-42.0	174.0	301.0	1.0E-5									6178299	2481646	PRESERVED_SPECIMEN	MCZ	Orn	39864		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	S. Dannefaerd			2023-11-09T13:07:23.913Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368717	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:166356	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU		Western Australia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1931-09-01T00:00:00	1	9	1931	6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	166356		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-11-09T13:05:36.927Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863368702	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:72396	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae (Stephens, 1826)	(Stephens, 1826)	AU	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-27.46849	134.1875	2176425.0	1.0E-5									6178300	2481646	PRESERVED_SPECIMEN	MCZ	Orn	72396	25	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-11-09T13:05:25.062Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
859254877	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		NZ	Northland		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1998-03-20T00:00:00	20	3	1998	2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	DOT-11056	PRS 2581			CC0_1_0				Native	2023-09-07T10:38:49.195Z		INSTITUTION_COLLECTION_MISMATCH
859252984	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae		AU		Western Australia	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													6178300	2481646	PRESERVED_SPECIMEN	AMNH	Birds	DOT-17721	PRS 3321			CC0_1_0		Salvaged by Western Australian Museum  Perth		Native	2023-09-07T10:38:49.722Z		INSTITUTION_COLLECTION_MISMATCH
859247831	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		AU	Lion Island	New South Wales	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1955-01-06T00:00:00	6	1	1955	2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-831885				CC0_1_0		Elizabeth Horner-Taylor		Native	2023-09-07T10:38:47.843Z		INSTITUTION_COLLECTION_MISMATCH
859245445	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae		AU		Western Australia	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													6178300	2481646	PRESERVED_SPECIMEN	AMNH	Birds	SKEL-29870	PRS 3321			CC0_1_0		Salvaged by Western Australian Museum  Perth		Native	2023-09-07T10:38:46.701Z		INSTITUTION_COLLECTION_MISMATCH
859241684	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor					PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	SKEL-29318	SAH 633			CC0_1_0				Native	2023-09-07T10:38:44.390Z		INSTITUTION_COLLECTION_MISMATCH
859238836	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor					PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	DOT-17021	SAH 633			CC0_1_0				Native	2023-09-07T10:38:43.550Z		INSTITUTION_COLLECTION_MISMATCH
859031527	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		NZ	Northland		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	SKEL-27317	PRS 2581			CC0_1_0				Native	2023-09-07T10:38:46.838Z		INSTITUTION_COLLECTION_MISMATCH
859017694	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		AU		New South Wales	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	DOT-2418	AM-LAB 1201			CC0_1_0				Native	2023-09-07T10:38:43.373Z		INSTITUTION_COLLECTION_MISMATCH
858823973	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor		AU	Bass Straits		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2481646	2481646	PRESERVED_SPECIMEN	AMNH	Birds	Skin-144832				CC0_1_0				Native	2023-09-07T10:38:48.117Z		INSTITUTION_COLLECTION_MISMATCH
858746920	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula albosignata Finsch, 1874	Eudyptula albosignata		NZ	Akaroa Harbor		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-02-04T00:00:00	4	2	1926	2481651	2481646	PRESERVED_SPECIMEN	AMNH	Birds	Skin-220909				CC0_1_0		R. H. Beck & Ass'ts		Native	2023-09-07T10:38:48.469Z		INSTITUTION_COLLECTION_MISMATCH
858746915	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula albosignata Finsch, 1874	Eudyptula albosignata		NZ	Off Pitt Is.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-03-04T00:00:00	4	3	1926	2481651	2481646	PRESERVED_SPECIMEN	AMNH	Birds	Skin-220910				CC0_1_0		R. H. Beck & Ass'ts		Native	2023-09-07T10:38:48.383Z		INSTITUTION_COLLECTION_MISMATCH
858738411	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula albosignata Finsch, 1874	Eudyptula albosignata					PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2481651	2481646	PRESERVED_SPECIMEN	AMNH	Birds	Skin-212026				CC0_1_0		R. H. Beck & Asst's		Native	2023-09-07T10:38:48.379Z		INSTITUTION_COLLECTION_MISMATCH
