"","species_name","museum_name","location","state","country","sex","subspecies","notes","place","lat","lon"
"43","Cacatua sanguinea","ANWC","Morawa","Western Australia","Australia","f","","","Morawa, Western Australia, Australia",-29.0333305,116.0267293
"44","Cacatua sanguinea","ANWC","Mingenew","Western Australia","Australia","f","","","Mingenew, Western Australia, Australia",-29.143437,115.4690526
"45","Cacatua sanguinea","ANWC","Mingenew","Western Australia","Australia","f","","","Mingenew, Western Australia, Australia",-29.143437,115.4690526
"46","Cacatua sanguinea","ANWC","Mingenew","Western Australia","Australia","f","","","Mingenew, Western Australia, Australia",-29.143437,115.4690526
"47","Cacatua sanguinea","ANWC","Mingenew","Western Australia","Australia","f","","","Mingenew, Western Australia, Australia",-29.143437,115.4690526
"48","Cacatua sanguinea","ANWC","Gutha Siding","Western Australia","Australia","f","","","Gutha Siding, Western Australia, Australia",NA,NA
"49","Cacatua sanguinea","ANWC","Wiluna","Western Australia","Australia","f","","","Wiluna, Western Australia, Australia",-25.3746745,122.3768564
"50","Cacatua sanguinea","ANWC","Wiluna","Western Australia","Australia","f","","","Wiluna, Western Australia, Australia",-25.3746745,122.3768564
"51","Cacatua sanguinea","ANWC","Wiluna","Western Australia","Australia","f","","","Wiluna, Western Australia, Australia",-25.3746745,122.3768564
"52","Cacatua sanguinea","ANWC","Innouendy Station Carnarvon","Western Australia","Australia","f","","3rd record: sub","Innouendy Station Carnarvon, Western Australia, Australia",NA,NA
"53","Cacatua sanguinea","ANWC","Innouendy Station Carnarvon","Western Australia","Australia","f","","3rd record: sub","Innouendy Station Carnarvon, Western Australia, Australia",NA,NA
"54","Cacatua sanguinea","ANWC","Innouendy Station Carnarvon","Western Australia","Australia","f","","3rd record: sub","Innouendy Station Carnarvon, Western Australia, Australia",NA,NA
"55","Cacatua sanguinea","ANWC","40km SW Tom Price","Western Australia","Australia","f","","","40km SW Tom Price, Western Australia, Australia",-23.0496575603604,117.406901905045
"56","Cacatua sanguinea","ANWC","40km SW Tom Price","Western Australia","Australia","f","","","40km SW Tom Price, Western Australia, Australia",-23.0496575603604,117.406901905045
"57","Cacatua sanguinea","ANWC","Turee Creek, Hamersley Range","Western Australia","Australia","f","","","Turee Creek, Hamersley Range, Western Australia, Australia",NA,NA
"58","Cacatua sanguinea","ANWC","Dampier","Western Australia","Australia","f","","","Dampier, Western Australia, Australia",-20.6624798,116.7119013
"59","Cacatua sanguinea","ANWC","Roebourne","Western Australia","Australia","f","","","Roebourne, Western Australia, Australia",-20.7723709,117.145828
"60","Cacatua sanguinea","ANWC","Roebourne","Western Australia","Australia","f","","","Roebourne, Western Australia, Australia",-20.7723709,117.145828
"61","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"62","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"63","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"64","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"65","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"66","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"67","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"68","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"69","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"70","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"71","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"72","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"73","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"74","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"75","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"76","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"77","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"78","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"79","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"80","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"81","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"82","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"83","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"84","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"85","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"86","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"87","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"88","Cacatua sanguinea","ANWC","Mystery","","Australia","m","","1st record: sub","Mystery, , Australia",-32.3866014,137.7621824
"89","Cacatua sanguinea","ANWC","Port Hedland","Western Australia","Australia","f","","","Port Hedland, Western Australia, Australia",-20.3111814,118.5801181
"90","Cacatua sanguinea","ANWC","Lagrange","Western Australia","Australia","f","","","Lagrange, Western Australia, Australia",-18.691654,121.9813277
"91","Cacatua sanguinea","ANWC","Lagrange","Western Australia","Australia","f","","","Lagrange, Western Australia, Australia",-18.691654,121.9813277
"92","Cacatua sanguinea","ANWC","Napier Downs, Derby","Western Australia","Australia","f","","both records: ad","Napier Downs, Derby, Western Australia, Australia",-17.3297814,124.8153433
"93","Cacatua sanguinea","ANWC","Napier Downs, Derby","Western Australia","Australia","f","","both records: ad","Napier Downs, Derby, Western Australia, Australia",-17.3297814,124.8153433
"94","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"95","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"96","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"97","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"98","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"99","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"100","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"101","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"102","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"103","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"104","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"105","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"106","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"107","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"108","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"109","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"110","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"111","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"112","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"113","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"114","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"115","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"116","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"117","Cacatua sanguinea","ANWC","Kununurra","Western Australia","Australia","f","","5th record: imm, 8th record: AD, 17, 19th record: sub, 23, 24th record: imm ","Kununurra, Western Australia, Australia",-15.7730916,128.738839
"118","Cacatua sanguinea","ANWC","Halls Creek","Western Australia","Australia","f","","","Halls Creek, Western Australia, Australia",-19.0089296,127.7317676
"119","Cacatua sanguinea","ANWC","Koolpinyah, Darwin","Northern Territory","Australia","m","","","Koolpinyah, Darwin, Northern Territory, Australia",-12.3633207,130.8822077
"120","Cacatua sanguinea","ANWC","Cannon Hill","Northern Territory","Australia","m","","","Cannon Hill, Northern Territory, Australia",-12.3728,132.9456
"121","Cacatua sanguinea","ANWC","Magela Creek","Northern Territory","Australia","m","","","Magela Creek, Northern Territory, Australia",-12.5935397,132.8762029
"122","Cacatua sanguinea","ANWC","Kapalga","Northern Territory","Australia","m","","","Kapalga, Northern Territory, Australia",-12.6978554,132.3702963
"123","Cacatua sanguinea","ANWC","Mt Isa","Queensland","Australia","m","","","Mt Isa, Queensland, Australia",-20.7289898,139.4931522
"124","Cacatua sanguinea","ANWC","Mt Isa","Queensland","Australia","m","","","Mt Isa, Queensland, Australia",-20.7289898,139.4931522
"125","Cacatua sanguinea","ANWC","Standend CYP","Queensland","Australia","m","","imm","Standend CYP, Queensland, Australia",NA,NA
"126","Cacatua sanguinea","ANWC","Inkerman","Queensland","Australia","m","","1st record: ad","Inkerman, Queensland, Australia",-19.7111895,147.4973243
"127","Cacatua sanguinea","ANWC","Inkerman","Queensland","Australia","m","","1st record: ad","Inkerman, Queensland, Australia",-19.7111895,147.4973243
"128","Cacatua sanguinea","ANWC","Delta Downs","Queensland","Australia","m","","1st, 3rd record: ad, 2nd record: juv","Delta Downs, Queensland, Australia",-27.3268571,150.8823756
"129","Cacatua sanguinea","ANWC","Delta Downs","Queensland","Australia","m","","1st, 3rd record: ad, 2nd record: juv","Delta Downs, Queensland, Australia",-27.3268571,150.8823756
"130","Cacatua sanguinea","ANWC","Richmond, Flinders River","Queensland","Australia","m","","","Richmond, Flinders River, Queensland, Australia",-20.8021154,144.0886121
"131","Cacatua sanguinea","ANWC","Hughenden","Queensland","Australia","m","","","Hughenden, Queensland, Australia",-20.8422448,144.2002892
"132","Cacatua sanguinea","ANWC","Townsville","Queensland","Australia","m","","","Townsville, Queensland, Australia",-19.2569391,146.8239537
"133","Cacatua sanguinea","ANWC","Cluny Station (Bedourie-Winderah)","Queensland","Australia","m","","2nd record: imm","Cluny Station (Bedourie-Winderah), Queensland, Australia",NA,NA
"134","Cacatua sanguinea","ANWC","Cluny Station (Bedourie-Winderah)","Queensland","Australia","m","","2nd record: imm","Cluny Station (Bedourie-Winderah), Queensland, Australia",NA,NA
"135","Cacatua sanguinea","ANWC","Cluny Station (Bedourie-Winderah)","Queensland","Australia","m","","2nd record: imm","Cluny Station (Bedourie-Winderah), Queensland, Australia",NA,NA
"136","Cacatua sanguinea","ANWC","Menindee","New South Wales","Australia","m","","","Menindee, New South Wales, Australia",-32.3922289,142.4162971
"137","Cacatua sanguinea","ANWC","Dapto","New South Wales","Australia","m","","","Dapto, New South Wales, Australia",-34.5008305,150.7887657
"138","Cacatua sanguinea","ANWC","Merbein","Victoria","Australia","m","","","Merbein, Victoria, Australia",-34.167621,142.0581482
"139","Cacatua sanguinea","ANWC","Merbein","Victoria","Australia","m","","","Merbein, Victoria, Australia",-34.167621,142.0581482
"140","Cacatua sanguinea","ANWC","Nelshaby","South Australia","Australia","m","","","Nelshaby, South Australia, Australia",-33.1294331,138.1134455
"141","Cacatua sanguinea","ANWC","Nelshaby","South Australia","Australia","m","","","Nelshaby, South Australia, Australia",-33.1294331,138.1134455
"142","Cacatua sanguinea","ANWC","Port Germein","South Australia","Australia","m","","sub","Port Germein, South Australia, Australia",-33.0205285,137.9993185
"143","Cacatua sanguinea","ANWC","Koolpinyah, Darwin","Northern Territory","Australia","f","","","Koolpinyah, Darwin, Northern Territory, Australia",-12.3633207,130.8822077
"144","Cacatua sanguinea","ANWC","Cannon Hill","Northern Territory","Australia","f","","2nd record: imm","Cannon Hill, Northern Territory, Australia",-12.3728,132.9456
"145","Cacatua sanguinea","ANWC","Cannon Hill","Northern Territory","Australia","f","","2nd record: imm","Cannon Hill, Northern Territory, Australia",-12.3728,132.9456
"146","Cacatua sanguinea","ANWC","Kapalga","Northern Territory","Australia","f","","ad","Kapalga, Northern Territory, Australia",-12.6978554,132.3702963
"147","Cacatua sanguinea","ANWC","Maria Island","Northern Territory","Australia","f","","ad","Maria Island, Northern Territory, Australia",NA,NA
"148","Cacatua sanguinea","ANWC","Mt Isa","Queensland","Australia","f","","ad","Mt Isa, Queensland, Australia",-20.7289898,139.4931522
"149","Cacatua sanguinea","ANWC","Inkerman","Queensland","Australia","f","","both records: ad","Inkerman, Queensland, Australia",-19.7111895,147.4973243
"150","Cacatua sanguinea","ANWC","Inkerman","Queensland","Australia","f","","both records: ad","Inkerman, Queensland, Australia",-19.7111895,147.4973243
"151","Cacatua sanguinea","ANWC","Delta Downs","Queensland","Australia","f","","both records: sub","Delta Downs, Queensland, Australia",-27.3268571,150.8823756
"152","Cacatua sanguinea","ANWC","Delta Downs","Queensland","Australia","f","","both records: sub","Delta Downs, Queensland, Australia",-27.3268571,150.8823756
"153","Cacatua sanguinea","ANWC","Richmond, Flinders River","Queensland","Australia","f","","ad","Richmond, Flinders River, Queensland, Australia",-20.8021154,144.0886121
"154","Cacatua sanguinea","ANWC","Hughenden","Queensland","Australia","f","","subad","Hughenden, Queensland, Australia",-20.8422448,144.2002892
"155","Cacatua sanguinea","ANWC","Milperinka","New South Wales","Australia","f","","1st record: ad","Milperinka, New South Wales, Australia",NA,NA
"156","Cacatua sanguinea","ANWC","Milperinka","New South Wales","Australia","f","","1st record: ad","Milperinka, New South Wales, Australia",NA,NA
"157","Cacatua sanguinea","ANWC","Wilcannia","New South Wales","Australia","f","","","Wilcannia, New South Wales, Australia",-31.5591717,143.3745777
"158","Cacatua sanguinea","ANWC","Menindee","New South Wales","Australia","f","","1st record: AD, 2nd: SUB, 3rd: AD, 4th: SUB","Menindee, New South Wales, Australia",-32.3922289,142.4162971
"159","Cacatua sanguinea","ANWC","Menindee","New South Wales","Australia","f","","1st record: AD, 2nd: SUB, 3rd: AD, 4th: SUB","Menindee, New South Wales, Australia",-32.3922289,142.4162971
"160","Cacatua sanguinea","ANWC","Menindee","New South Wales","Australia","f","","1st record: AD, 2nd: SUB, 3rd: AD, 4th: SUB","Menindee, New South Wales, Australia",-32.3922289,142.4162971
"161","Cacatua sanguinea","ANWC","Menindee","New South Wales","Australia","f","","1st record: AD, 2nd: SUB, 3rd: AD, 4th: SUB","Menindee, New South Wales, Australia",-32.3922289,142.4162971
"162","Cacatua sanguinea","ANWC","100km W Cobar","New South Wales","Australia","f","","AD","100km W Cobar, New South Wales, Australia",-31.4983333,144.777861705724
"163","Cacatua sanguinea","ANWC","Dapto","New South Wales","Australia","f","","AD","Dapto, New South Wales, Australia",-34.5008305,150.7887657
"164","Cacatua sanguinea","ANWC","Lake Tutchewop","Victoria","Australia","f","","ad","Lake Tutchewop, Victoria, Australia",-35.514449,143.7536954
"165","Cacatua sanguinea","ANWC","Merbein","Victoria","Australia","f","","1st: AD, 2nd: SUB, 3rd: AD","Merbein, Victoria, Australia",-34.167621,142.0581482
"166","Cacatua sanguinea","ANWC","Merbein","Victoria","Australia","f","","1st: AD, 2nd: SUB, 3rd: AD","Merbein, Victoria, Australia",-34.167621,142.0581482
"167","Cacatua sanguinea","ANWC","Merbein","Victoria","Australia","f","","1st: AD, 2nd: SUB, 3rd: AD","Merbein, Victoria, Australia",-34.167621,142.0581482
"168","Cacatua sanguinea","ANWC","Lake Harry","South Australia","Australia","m","","","Lake Harry, South Australia, Australia",-29.3960798,138.3063897
"169","Cacatua sanguinea","ANWC","Arkaringa Creek, Welbourne Hill","South Australia","Australia","m","","1st: sub","Arkaringa Creek, Welbourne Hill, South Australia, Australia",NA,NA
"170","Cacatua sanguinea","ANWC","Arkaringa Creek, Welbourne Hill","South Australia","Australia","m","","1st: sub","Arkaringa Creek, Welbourne Hill, South Australia, Australia",NA,NA
"171","Cacatua sanguinea","ANWC","Arkaringa Creek, Welbourne Hill","South Australia","Australia","m","","1st: sub","Arkaringa Creek, Welbourne Hill, South Australia, Australia",NA,NA
"172","Cacatua sanguinea","ANWC","Arkaringa Creek, Welbourne Hill","South Australia","Australia","m","","1st: sub","Arkaringa Creek, Welbourne Hill, South Australia, Australia",NA,NA
"173","Cacatua sanguinea","ANWC","11.3km E Cambrai","South Australia","Australia","f","","","11.3km E Cambrai, South Australia, Australia",-34.6538488,139.40585869171
"174","Cacatua sanguinea","ANWC","Nelshaby","South Australia","Australia","f","","","Nelshaby, South Australia, Australia",-33.1294331,138.1134455
"175","Cacatua sanguinea","ANWC","Nelshaby","South Australia","Australia","f","","","Nelshaby, South Australia, Australia",-33.1294331,138.1134455
"176","Cacatua sanguinea","ANWC","Wirrealpa","South Australia","Australia","f","","","Wirrealpa, South Australia, Australia",-31.1815612,139.170203
"177","Cacatua sanguinea","ANWC","Beltana","South Australia","Australia","f","","","Beltana, South Australia, Australia",-30.8313105,138.4112413
"178","Cacatua sanguinea","ANWC","113km S Marla","South Australia","Australia","f","","","113km S Marla, South Australia, Australia",-28.321138018018,133.6217946
"179","Cacatua sanguinea","ANWC","Manuka, Canberra","Australian Capital Territory","Australia","f","","","Manuka, Canberra, Australian Capital Territory, Australia",-35.3201918,149.1328959
"180","Cacatua sanguinea","ANWC","12km SW Hillston","New South Wales","Australia","f","","","12km SW Hillston, New South Wales, Australia",-33.5896306081081,145.404883082629
"181","Cacatua sanguinea","ANWC","12km SW Hillston","New South Wales","Australia","f","","","12km SW Hillston, New South Wales, Australia",-33.5896306081081,145.404883082629
"182","Cacatua sanguinea","ANWC","29km NE Hillston","New South Wales","Australia","f","","","29km NE Hillston, New South Wales, Australia",-33.2202612387387,145.847738150314
"183","Cacatua sanguinea","ANWC","39km W Condobolin","New South Wales","Australia","f","","","39km W Condobolin, New South Wales, Australia",-33.0880805,146.728602992751
